codigo,anio_escolar,grado,asignatura,numero_de_periodo,resultado
20032028,2017-2018,12,Estadistica,2,85.0
20032028,2017-2018,12,Estadistica,3,84.0
20032028,2017-2018,12,Estadistica,4,82.0
20032028,2017-2018,12,Filosofia,1,93.0
20032028,2017-2018,12,Filosofia,2,90.0
20032028,2017-2018,12,Filosofia,3,94.0
20032028,2017-2018,12,Filosofia,4,90.0
20032028,2017-2018,12,Ingles,1,94.0
20032028,2017-2018,12,Ingles,2,91.0
20032028,2017-2018,12,Ingles,3,80.0
20032028,2017-2018,12,Ingles,4,84.0
20032028,2017-2018,12,Disciplina,1,100.0
20032028,2017-2018,12,Disciplina,2,93.0
20032028,2017-2018,12,Disciplina,3,98.0
20032028,2017-2018,12,Disciplina,4,97.0
20032029,2017-2018,12,Matematicas,1,81.0
20032029,2017-2018,12,Matematicas,2,76.0
20032029,2017-2018,12,Matematicas,3,84.0
20032029,2017-2018,12,Matematicas,4,77.0
20032029,2017-2018,12,Fisica,1,84.0
20032029,2017-2018,12,Fisica,2,86.0
20032029,2017-2018,12,Fisica,3,83.0
20032029,2017-2018,12,Fisica,4,76.0
20032029,2017-2018,12,Quimica,1,80.0
20032029,2017-2018,12,Quimica,2,74.0
20032029,2017-2018,12,Quimica,3,83.0
20032029,2017-2018,12,Quimica,4,78.0
20032029,2017-2018,12,Ciencias Sociales,1,92.0
20032029,2017-2018,12,Ciencias Sociales,2,88.0
20032029,2017-2018,12,Ciencias Sociales,3,88.0
20032029,2017-2018,12,Ciencias Sociales,4,89.0
20032029,2017-2018,12,Economia,1,95.0
20032029,2017-2018,12,Economia,2,90.0
20032029,2017-2018,12,Economia,3,95.0
20032029,2017-2018,12,Economia,4,93.0
20032029,2017-2018,12,Espaol,1,89.0
20032029,2017-2018,12,Espaol,2,83.0
20032029,2017-2018,12,Espaol,3,80.0
20032029,2017-2018,12,Espaol,4,85.0
20032029,2017-2018,12,Estadistica,1,95.0
20032029,2017-2018,12,Estadistica,2,89.0
20032029,2017-2018,12,Estadistica,3,77.0
20032029,2017-2018,12,Estadistica,4,61.0
20032029,2017-2018,12,Filosofia,1,96.0
20032029,2017-2018,12,Filosofia,2,90.0
20032029,2017-2018,12,Filosofia,3,95.0
20032029,2017-2018,12,Filosofia,4,89.0
20032029,2017-2018,12,Ingles,1,100.0
20032029,2017-2018,12,Ingles,2,100.0
20032029,2017-2018,12,Ingles,3,100.0
20032029,2017-2018,12,Ingles,4,100.0
20032029,2017-2018,12,Disciplina,1,100.0
20032029,2017-2018,12,Disciplina,2,94.0
20032029,2017-2018,12,Disciplina,3,98.0
20032029,2017-2018,12,Disciplina,4,98.0
20032034,2017-2018,12,Matematicas,1,83.0
20032034,2017-2018,12,Matematicas,2,75.0
20032034,2017-2018,12,Matematicas,3,87.0
20032034,2017-2018,12,Matematicas,4,83.0
20032034,2017-2018,12,Fisica,1,90.0
20032034,2017-2018,12,Fisica,2,95.0
20032034,2017-2018,12,Fisica,3,91.0
20032034,2017-2018,12,Fisica,4,89.0
20032034,2017-2018,12,Quimica,1,80.0
20032034,2017-2018,12,Quimica,2,78.0
20032034,2017-2018,12,Quimica,3,86.0
20032034,2017-2018,12,Quimica,4,81.0
20032034,2017-2018,12,Ciencias Sociales,1,88.0
20032034,2017-2018,12,Ciencias Sociales,2,90.0
20032034,2017-2018,12,Ciencias Sociales,3,85.0
20032034,2017-2018,12,Ciencias Sociales,4,87.0
20032034,2017-2018,12,Economia,1,95.0
20032034,2017-2018,12,Economia,2,73.0
20032034,2017-2018,12,Economia,3,95.0
20032034,2017-2018,12,Economia,4,76.0
20032034,2017-2018,12,Espaol,1,87.0
20032034,2017-2018,12,Espaol,2,82.0
20032034,2017-2018,12,Espaol,3,82.0
20032034,2017-2018,12,Espaol,4,82.0
20032034,2017-2018,12,Estadistica,1,97.0
20032034,2017-2018,12,Estadistica,2,77.0
20032034,2017-2018,12,Estadistica,3,90.0
20032034,2017-2018,12,Estadistica,4,83.0
20032034,2017-2018,12,Filosofia,1,90.0
20032034,2017-2018,12,Filosofia,2,89.0
20032034,2017-2018,12,Filosofia,3,88.0
20032034,2017-2018,12,Filosofia,4,91.0
20032034,2017-2018,12,Ingles,1,84.0
20032034,2017-2018,12,Ingles,2,86.0
20032034,2017-2018,12,Ingles,3,87.0
20032034,2017-2018,12,Ingles,4,84.0
20032034,2017-2018,12,Disciplina,1,100.0
20032034,2017-2018,12,Disciplina,2,100.0
20032034,2017-2018,12,Disciplina,3,90.0
20032034,2017-2018,12,Disciplina,4,98.0
20032036,2017-2018,12,Matematicas,1,80.0
20032036,2017-2018,12,Matematicas,2,73.0
20032036,2017-2018,12,Matematicas,3,81.0
20032036,2017-2018,12,Matematicas,4,82.0
20032036,2017-2018,12,Fisica,1,75.0
20032036,2017-2018,12,Fisica,2,84.0
20032036,2017-2018,12,Fisica,3,82.0
20032036,2017-2018,12,Fisica,4,74.0
20032036,2017-2018,12,Quimica,1,80.0
20032036,2017-2018,12,Quimica,2,60.0
20032036,2017-2018,12,Quimica,3,74.0
20032036,2017-2018,12,Quimica,4,79.0
20032036,2017-2018,12,Ciencias Sociales,1,92.0
20032036,2017-2018,12,Ciencias Sociales,2,73.0
20032036,2017-2018,12,Ciencias Sociales,3,89.0
20032036,2017-2018,12,Ciencias Sociales,4,80.0
20032036,2017-2018,12,Economia,1,90.0
20032036,2017-2018,12,Economia,2,86.0
20032036,2017-2018,12,Economia,3,72.0
20032036,2017-2018,12,Economia,4,80.0
20032036,2017-2018,12,Espaol,1,84.0
20032036,2017-2018,12,Espaol,2,70.0
20032036,2017-2018,12,Espaol,3,76.0
20032036,2017-2018,12,Espaol,4,81.0
20032036,2017-2018,12,Estadistica,1,85.0
20032036,2017-2018,12,Estadistica,2,55.0
20032036,2017-2018,12,Estadistica,3,49.0
20032036,2017-2018,12,Estadistica,4,73.0
20032036,2017-2018,12,Filosofia,1,89.0
20032036,2017-2018,12,Filosofia,2,83.0
20032036,2017-2018,12,Filosofia,3,76.0
20032036,2017-2018,12,Filosofia,4,78.0
20032036,2017-2018,12,Ingles,1,71.0
20032036,2017-2018,12,Ingles,2,88.0
20032036,2017-2018,12,Ingles,3,73.0
20032036,2017-2018,12,Ingles,4,88.0
20032036,2017-2018,12,Disciplina,1,90.0
20032036,2017-2018,12,Disciplina,2,85.0
20032036,2017-2018,12,Disciplina,3,92.0
20032036,2017-2018,12,Disciplina,4,95.0
20032039,2017-2018,12,Matematicas,1,83.0
20032039,2017-2018,12,Matematicas,2,79.0
20032039,2017-2018,12,Matematicas,3,83.0
20032039,2017-2018,12,Matematicas,4,73.0
20032039,2017-2018,12,Fisica,1,83.0
20032039,2017-2018,12,Fisica,2,75.0
20032039,2017-2018,12,Fisica,3,84.0
20032039,2017-2018,12,Fisica,4,87.0
20032039,2017-2018,12,Quimica,1,79.0
20032039,2017-2018,12,Quimica,2,70.0
20032039,2017-2018,12,Quimica,3,86.0
20032039,2017-2018,12,Quimica,4,80.0
20032039,2017-2018,12,Ciencias Sociales,1,95.0
20032039,2017-2018,12,Ciencias Sociales,2,82.0
20032039,2017-2018,12,Ciencias Sociales,3,89.0
20032039,2017-2018,12,Ciencias Sociales,4,78.0
20032039,2017-2018,12,Economia,1,95.0
20032039,2017-2018,12,Economia,2,71.0
20032039,2017-2018,12,Economia,3,93.0
20032039,2017-2018,12,Economia,4,69.0
20032039,2017-2018,12,Espaol,1,89.0
20032039,2017-2018,12,Espaol,2,76.0
20032039,2017-2018,12,Espaol,3,86.0
20032039,2017-2018,12,Espaol,4,86.0
20032039,2017-2018,12,Estadistica,1,92.0
20032039,2017-2018,12,Estadistica,2,85.0
20032039,2017-2018,12,Estadistica,3,78.0
20032039,2017-2018,12,Estadistica,4,87.0
20032039,2017-2018,12,Filosofia,1,90.0
20032039,2017-2018,12,Filosofia,2,90.0
20032039,2017-2018,12,Filosofia,3,92.0
20032039,2017-2018,12,Filosofia,4,88.0
20032039,2017-2018,12,Ingles,1,100.0
20032039,2017-2018,12,Ingles,2,100.0
20032039,2017-2018,12,Ingles,3,100.0
20032039,2017-2018,12,Ingles,4,100.0
20032039,2017-2018,12,Disciplina,1,97.0
20032039,2017-2018,12,Disciplina,2,94.0
20032039,2017-2018,12,Disciplina,3,95.0
20032039,2017-2018,12,Disciplina,4,97.0
20032040,2017-2018,12,Matematicas,1,90.0
20032040,2017-2018,12,Matematicas,2,78.0
20032040,2017-2018,12,Matematicas,3,80.0
20032040,2017-2018,12,Matematicas,4,84.0
20032040,2017-2018,12,Fisica,1,95.0
20032040,2017-2018,12,Fisica,2,100.0
20032040,2017-2018,12,Fisica,3,94.0
20032040,2017-2018,12,Fisica,4,84.0
20032040,2017-2018,12,Quimica,1,81.0
20032040,2017-2018,12,Quimica,2,77.0
20032040,2017-2018,12,Quimica,3,85.0
20032040,2017-2018,12,Quimica,4,83.0
20032040,2017-2018,12,Ciencias Sociales,1,89.0
20032040,2017-2018,12,Ciencias Sociales,2,92.0
20032040,2017-2018,12,Ciencias Sociales,3,86.0
20032040,2017-2018,12,Ciencias Sociales,4,91.0
20032040,2017-2018,12,Economia,1,97.0
20032040,2017-2018,12,Economia,2,85.0
20032040,2017-2018,12,Economia,3,91.0
20032040,2017-2018,12,Economia,4,92.0
20032040,2017-2018,12,Espaol,1,88.0
20032040,2017-2018,12,Espaol,2,82.0
20032040,2017-2018,12,Espaol,3,84.0
20032040,2017-2018,12,Espaol,4,86.0
20032040,2017-2018,12,Estadistica,1,96.0
20032040,2017-2018,12,Estadistica,2,87.0
20032040,2017-2018,12,Estadistica,3,81.0
20032040,2017-2018,12,Estadistica,4,86.0
20032040,2017-2018,12,Filosofia,1,93.0
20032040,2017-2018,12,Filosofia,2,93.0
20032040,2017-2018,12,Filosofia,3,91.0
20032040,2017-2018,12,Filosofia,4,93.0
20032040,2017-2018,12,Ingles,1,95.0
20032040,2017-2018,12,Ingles,2,83.0
20032040,2017-2018,12,Ingles,3,94.0
20032040,2017-2018,12,Ingles,4,94.0
20032040,2017-2018,12,Disciplina,1,88.0
20032040,2017-2018,12,Disciplina,2,94.0
20032040,2017-2018,12,Disciplina,3,92.0
20032040,2017-2018,12,Disciplina,4,97.0
20032041,2017-2018,12,Matematicas,1,81.0
20032041,2017-2018,12,Matematicas,2,77.0
20032041,2017-2018,12,Matematicas,3,81.0
20032041,2017-2018,12,Matematicas,4,81.0
20032041,2017-2018,12,Fisica,1,81.0
20032041,2017-2018,12,Fisica,2,88.0
20032041,2017-2018,12,Fisica,3,84.0
20032041,2017-2018,12,Fisica,4,89.0
20032041,2017-2018,12,Quimica,1,77.0
20032041,2017-2018,12,Quimica,2,80.0
20032041,2017-2018,12,Quimica,3,87.0
20032041,2017-2018,12,Quimica,4,76.0
20032041,2017-2018,12,Ciencias Sociales,1,90.0
20032041,2017-2018,12,Ciencias Sociales,2,93.0
20032041,2017-2018,12,Ciencias Sociales,3,87.0
20032041,2017-2018,12,Ciencias Sociales,4,85.0
20032041,2017-2018,12,Economia,1,99.0
20032041,2017-2018,12,Economia,2,84.0
20032041,2017-2018,12,Economia,3,96.0
20032041,2017-2018,12,Economia,4,89.0
20032041,2017-2018,12,Espaol,1,89.0
20032041,2017-2018,12,Espaol,2,89.0
20032041,2017-2018,12,Espaol,3,86.0
20032041,2017-2018,12,Espaol,4,90.0
20032041,2017-2018,12,Estadistica,1,95.0
20032041,2017-2018,12,Estadistica,2,89.0
20032041,2017-2018,12,Estadistica,3,70.0
20032041,2017-2018,12,Estadistica,4,74.0
20032041,2017-2018,12,Filosofia,1,95.0
20032041,2017-2018,12,Filosofia,2,91.0
20032041,2017-2018,12,Filosofia,3,91.0
20032041,2017-2018,12,Filosofia,4,92.0
20032041,2017-2018,12,Ingles,1,96.0
20032041,2017-2018,12,Ingles,2,100.0
20032041,2017-2018,12,Ingles,3,100.0
20032041,2017-2018,12,Ingles,4,100.0
20032041,2017-2018,12,Disciplina,1,98.0
20032041,2017-2018,12,Disciplina,2,93.0
20032041,2017-2018,12,Disciplina,3,96.0
20032041,2017-2018,12,Disciplina,4,95.0
20032043,2017-2018,12,Matematicas,1,87.0
20032043,2017-2018,12,Matematicas,2,73.0
20032043,2017-2018,12,Matematicas,3,81.0
20032043,2017-2018,12,Matematicas,4,82.0
20032043,2017-2018,12,Fisica,1,74.0
20032043,2017-2018,12,Fisica,2,89.0
20032043,2017-2018,12,Fisica,3,94.0
20032043,2017-2018,12,Fisica,4,77.0
20032043,2017-2018,12,Quimica,1,79.0
20032043,2017-2018,12,Quimica,2,84.0
20032043,2017-2018,12,Quimica,3,91.0
20032043,2017-2018,12,Quimica,4,89.0
20032043,2017-2018,12,Ciencias Sociales,1,88.0
20032043,2017-2018,12,Ciencias Sociales,2,89.0
20032043,2017-2018,12,Ciencias Sociales,3,88.0
20032043,2017-2018,12,Ciencias Sociales,4,85.0
20032043,2017-2018,12,Economia,1,93.0
20032043,2017-2018,12,Economia,2,82.0
20032043,2017-2018,12,Economia,3,93.0
20032043,2017-2018,12,Economia,4,82.0
20032043,2017-2018,12,Espaol,1,90.0
20032043,2017-2018,12,Espaol,2,83.0
20032043,2017-2018,12,Espaol,3,78.0
20032043,2017-2018,12,Espaol,4,89.0
20032043,2017-2018,12,Estadistica,1,93.0
20032043,2017-2018,12,Estadistica,2,77.0
20032043,2017-2018,12,Estadistica,3,79.0
20032043,2017-2018,12,Estadistica,4,93.0
20032043,2017-2018,12,Filosofia,1,98.0
20032043,2017-2018,12,Filosofia,2,97.0
20032043,2017-2018,12,Filosofia,3,92.0
20032043,2017-2018,12,Filosofia,4,96.0
20032043,2017-2018,12,Ingles,1,93.0
20032043,2017-2018,12,Ingles,2,92.0
20032043,2017-2018,12,Ingles,3,93.0
20032043,2017-2018,12,Ingles,4,87.0
20032043,2017-2018,12,Disciplina,1,95.0
20032043,2017-2018,12,Disciplina,2,89.0
20032043,2017-2018,12,Disciplina,3,99.0
20032043,2017-2018,12,Disciplina,4,92.0
20032044,2017-2018,12,Matematicas,1,77.0
20032044,2017-2018,12,Matematicas,2,68.0
20032044,2017-2018,12,Matematicas,3,78.0
20032044,2017-2018,12,Matematicas,4,81.0
20032044,2017-2018,12,Fisica,1,74.0
20032044,2017-2018,12,Fisica,2,74.0
20032044,2017-2018,12,Fisica,3,84.0
20032044,2017-2018,12,Fisica,4,83.0
20032044,2017-2018,12,Quimica,1,73.0
20032044,2017-2018,12,Quimica,2,73.0
20032044,2017-2018,12,Quimica,3,85.0
20032044,2017-2018,12,Quimica,4,80.0
20032044,2017-2018,12,Ciencias Sociales,1,94.0
20032044,2017-2018,12,Ciencias Sociales,2,89.0
20032044,2017-2018,12,Ciencias Sociales,3,90.0
20032044,2017-2018,12,Ciencias Sociales,4,94.0
20032044,2017-2018,12,Economia,1,91.0
20032044,2017-2018,12,Economia,2,84.0
20032044,2017-2018,12,Economia,3,86.0
20032044,2017-2018,12,Economia,4,88.0
20032044,2017-2018,12,Espaol,1,88.0
20032044,2017-2018,12,Espaol,2,82.0
20032044,2017-2018,12,Espaol,3,86.0
20032044,2017-2018,12,Espaol,4,89.0
20032044,2017-2018,12,Estadistica,1,91.0
20032044,2017-2018,12,Estadistica,2,69.0
20032044,2017-2018,12,Estadistica,3,91.0
20032044,2017-2018,12,Estadistica,4,88.0
20032044,2017-2018,12,Filosofia,1,92.0
20032044,2017-2018,12,Filosofia,2,93.0
20032044,2017-2018,12,Filosofia,3,94.0
20032044,2017-2018,12,Filosofia,4,86.0
20032044,2017-2018,12,Ingles,1,100.0
20032044,2017-2018,12,Ingles,2,100.0
20032044,2017-2018,12,Ingles,3,100.0
20032044,2017-2018,12,Ingles,4,100.0
20032044,2017-2018,12,Disciplina,1,94.0
20032044,2017-2018,12,Disciplina,2,84.0
20032044,2017-2018,12,Disciplina,3,88.0
20032044,2017-2018,12,Disciplina,4,94.0
20032046,2017-2018,12,Matematicas,1,80.0
20032046,2017-2018,12,Matematicas,2,63.0
20032046,2017-2018,12,Matematicas,3,73.0
20032046,2017-2018,12,Matematicas,4,87.0
20032046,2017-2018,12,Fisica,1,73.0
20032046,2017-2018,12,Fisica,2,67.0
20032046,2017-2018,12,Fisica,3,84.0
20032046,2017-2018,12,Fisica,4,64.0
20032046,2017-2018,12,Quimica,1,80.0
20032046,2017-2018,12,Quimica,2,67.0
20032046,2017-2018,12,Quimica,3,85.0
20032046,2017-2018,12,Quimica,4,82.0
20032046,2017-2018,12,Ciencias Sociales,1,84.0
20032046,2017-2018,12,Ciencias Sociales,2,74.0
20032046,2017-2018,12,Ciencias Sociales,3,85.0
20032046,2017-2018,12,Ciencias Sociales,4,89.0
20032046,2017-2018,12,Economia,1,94.0
20032046,2017-2018,12,Economia,2,85.0
20032046,2017-2018,12,Economia,3,74.0
20032046,2017-2018,12,Economia,4,76.0
20032046,2017-2018,12,Espaol,1,77.0
20032046,2017-2018,12,Espaol,2,63.0
20032046,2017-2018,12,Espaol,3,65.0
20032046,2017-2018,12,Espaol,4,86.0
20032046,2017-2018,12,Estadistica,1,93.0
20032046,2017-2018,12,Estadistica,2,75.0
20032046,2017-2018,12,Estadistica,3,74.0
20032046,2017-2018,12,Estadistica,4,75.0
20032046,2017-2018,12,Filosofia,1,79.0
20032046,2017-2018,12,Filosofia,2,77.0
20032046,2017-2018,12,Filosofia,3,89.0
20032046,2017-2018,12,Filosofia,4,77.0
20032046,2017-2018,12,Ingles,1,84.0
20032046,2017-2018,12,Ingles,2,87.0
20032046,2017-2018,12,Ingles,3,100.0
20032046,2017-2018,12,Ingles,4,89.0
20032046,2017-2018,12,Disciplina,1,53.0
20032046,2017-2018,12,Disciplina,2,34.0
20032046,2017-2018,12,Disciplina,3,97.0
20032046,2017-2018,12,Disciplina,4,89.0
20032052,2017-2018,12,Matematicas,1,87.0
20032052,2017-2018,12,Matematicas,2,73.0
20032052,2017-2018,12,Matematicas,3,78.0
20032052,2017-2018,12,Matematicas,4,78.0
20032052,2017-2018,12,Fisica,1,77.0
20032052,2017-2018,12,Fisica,2,80.0
20032052,2017-2018,12,Fisica,3,81.0
20032052,2017-2018,12,Fisica,4,71.0
20032052,2017-2018,12,Quimica,1,83.0
20032052,2017-2018,12,Quimica,2,77.0
20032052,2017-2018,12,Quimica,3,86.0
20032052,2017-2018,12,Quimica,4,76.0
20032052,2017-2018,12,Ciencias Sociales,1,82.0
20032052,2017-2018,12,Ciencias Sociales,2,81.0
20032052,2017-2018,12,Ciencias Sociales,3,87.0
20032052,2017-2018,12,Ciencias Sociales,4,73.0
20032052,2017-2018,12,Economia,1,88.0
20032052,2017-2018,12,Economia,2,73.0
20032052,2017-2018,12,Economia,3,90.0
20032052,2017-2018,12,Economia,4,85.0
20032052,2017-2018,12,Espaol,1,85.0
20032052,2017-2018,12,Espaol,2,79.0
20032052,2017-2018,12,Espaol,3,76.0
20032052,2017-2018,12,Espaol,4,81.0
20032052,2017-2018,12,Estadistica,1,78.0
20032052,2017-2018,12,Estadistica,2,78.0
20032052,2017-2018,12,Estadistica,3,71.0
20032052,2017-2018,12,Estadistica,4,75.0
20032052,2017-2018,12,Filosofia,1,80.0
20032052,2017-2018,12,Filosofia,2,81.0
20032052,2017-2018,12,Filosofia,3,76.0
20032052,2017-2018,12,Filosofia,4,78.0
20032052,2017-2018,12,Ingles,1,75.0
20032052,2017-2018,12,Ingles,2,80.0
20032052,2017-2018,12,Ingles,3,79.0
20032052,2017-2018,12,Ingles,4,89.0
20032052,2017-2018,12,Disciplina,1,85.0
20032052,2017-2018,12,Disciplina,2,79.0
20032052,2017-2018,12,Disciplina,3,76.0
20032052,2017-2018,12,Disciplina,4,90.0
20032054,2017-2018,12,Matematicas,1,84.0
20032054,2017-2018,12,Matematicas,2,73.0
20032054,2017-2018,12,Matematicas,3,85.0
20032054,2017-2018,12,Matematicas,4,76.0
20032054,2017-2018,12,Fisica,1,76.0
20032054,2017-2018,12,Fisica,2,78.0
20032054,2017-2018,12,Fisica,3,83.0
20032054,2017-2018,12,Fisica,4,78.0
20032054,2017-2018,12,Quimica,1,83.0
20032054,2017-2018,12,Quimica,2,70.0
20032054,2017-2018,12,Quimica,3,90.0
20032054,2017-2018,12,Quimica,4,74.0
20032054,2017-2018,12,Ciencias Sociales,1,86.0
20032054,2017-2018,12,Ciencias Sociales,2,89.0
20032054,2017-2018,12,Ciencias Sociales,3,90.0
20032054,2017-2018,12,Ciencias Sociales,4,79.0
20032054,2017-2018,12,Economia,1,92.0
20032054,2017-2018,12,Economia,2,85.0
20032054,2017-2018,12,Economia,3,53.0
20032054,2017-2018,12,Economia,4,83.0
20032054,2017-2018,12,Espaol,1,84.0
20032054,2017-2018,12,Espaol,2,80.0
20032054,2017-2018,12,Espaol,3,78.0
20032054,2017-2018,12,Espaol,4,81.0
20032054,2017-2018,12,Estadistica,1,92.0
20032054,2017-2018,12,Estadistica,2,74.0
20032054,2017-2018,12,Estadistica,3,72.0
20032054,2017-2018,12,Estadistica,4,69.0
20032054,2017-2018,12,Filosofia,1,73.0
20032054,2017-2018,12,Filosofia,2,83.0
20032054,2017-2018,12,Filosofia,3,83.0
20032054,2017-2018,12,Filosofia,4,80.0
20032054,2017-2018,12,Ingles,1,80.0
20032054,2017-2018,12,Ingles,2,82.0
20032054,2017-2018,12,Ingles,3,76.0
20032054,2017-2018,12,Ingles,4,93.0
20032054,2017-2018,12,Disciplina,1,99.0
20032054,2017-2018,12,Disciplina,2,89.0
20032054,2017-2018,12,Disciplina,3,83.0
20032054,2017-2018,12,Disciplina,4,89.0
20032055,2017-2018,12,Matematicas,1,83.0
20032055,2017-2018,12,Matematicas,2,72.0
20032055,2017-2018,12,Matematicas,3,78.0
20032055,2017-2018,12,Matematicas,4,78.0
20032055,2017-2018,12,Fisica,1,65.0
20032055,2017-2018,12,Fisica,2,79.0
20032055,2017-2018,12,Fisica,3,79.0
20032055,2017-2018,12,Fisica,4,70.0
20032055,2017-2018,12,Quimica,1,78.0
20032055,2017-2018,12,Quimica,2,63.0
20032055,2017-2018,12,Quimica,3,88.0
20032055,2017-2018,12,Quimica,4,76.0
20032055,2017-2018,12,Ciencias Sociales,1,82.0
20032055,2017-2018,12,Ciencias Sociales,2,84.0
20032055,2017-2018,12,Ciencias Sociales,3,92.0
20032055,2017-2018,12,Ciencias Sociales,4,82.0
20032055,2017-2018,12,Economia,1,91.0
20032055,2017-2018,12,Economia,2,85.0
20032055,2017-2018,12,Economia,3,64.0
20032055,2017-2018,12,Economia,4,88.0
20032055,2017-2018,12,Espaol,1,86.0
20032055,2017-2018,12,Espaol,2,76.0
20032055,2017-2018,12,Espaol,3,78.0
20032055,2017-2018,12,Espaol,4,77.0
20032055,2017-2018,12,Estadistica,1,92.0
20032055,2017-2018,12,Estadistica,2,72.0
20032055,2017-2018,12,Estadistica,3,65.0
20032055,2017-2018,12,Estadistica,4,73.0
20032055,2017-2018,12,Filosofia,1,77.0
20032055,2017-2018,12,Filosofia,2,84.0
20032055,2017-2018,12,Filosofia,3,85.0
20032055,2017-2018,12,Filosofia,4,89.0
20032055,2017-2018,12,Ingles,1,88.0
20032055,2017-2018,12,Ingles,2,86.0
20032055,2017-2018,12,Ingles,3,89.0
20032055,2017-2018,12,Ingles,4,84.0
20032055,2017-2018,12,Disciplina,1,91.0
20032055,2017-2018,12,Disciplina,2,96.0
20032055,2017-2018,12,Disciplina,3,80.0
20032055,2017-2018,12,Disciplina,4,83.0
20032057,2017-2018,12,Matematicas,1,81.0
20032057,2017-2018,12,Matematicas,2,76.0
20032057,2017-2018,12,Matematicas,3,82.0
20032057,2017-2018,12,Matematicas,4,83.0
20032057,2017-2018,12,Fisica,1,71.0
20032057,2017-2018,12,Fisica,2,86.0
20032057,2017-2018,12,Fisica,3,87.0
20032057,2017-2018,12,Fisica,4,83.0
20032057,2017-2018,12,Quimica,1,85.0
20032057,2017-2018,12,Quimica,2,69.0
20032057,2017-2018,12,Quimica,3,82.0
20032057,2017-2018,12,Quimica,4,85.0
20032057,2017-2018,12,Ciencias Sociales,1,91.0
20032057,2017-2018,12,Ciencias Sociales,2,91.0
20032057,2017-2018,12,Ciencias Sociales,3,90.0
20032057,2017-2018,12,Ciencias Sociales,4,90.0
20032057,2017-2018,12,Economia,1,96.0
20032057,2017-2018,12,Economia,2,86.0
20032057,2017-2018,12,Economia,3,90.0
20032057,2017-2018,12,Economia,4,90.0
20032057,2017-2018,12,Espaol,1,85.0
20032057,2017-2018,12,Espaol,2,78.0
20032057,2017-2018,12,Espaol,3,80.0
20032057,2017-2018,12,Espaol,4,86.0
20032057,2017-2018,12,Estadistica,1,90.0
20032057,2017-2018,12,Estadistica,2,84.0
20032057,2017-2018,12,Estadistica,3,88.0
20032057,2017-2018,12,Estadistica,4,91.0
20032057,2017-2018,12,Filosofia,1,89.0
20032057,2017-2018,12,Filosofia,2,80.0
20032057,2017-2018,12,Filosofia,3,85.0
20032057,2017-2018,12,Filosofia,4,84.0
20032057,2017-2018,12,Ingles,1,91.0
20032057,2017-2018,12,Ingles,2,80.0
20032057,2017-2018,12,Ingles,3,89.0
20032057,2017-2018,12,Ingles,4,95.0
20032057,2017-2018,12,Disciplina,1,73.0
20032057,2017-2018,12,Disciplina,2,55.0
20032057,2017-2018,12,Disciplina,3,79.0
20032057,2017-2018,12,Disciplina,4,90.0
20032058,2017-2018,12,Matematicas,1,100.0
20032058,2017-2018,12,Matematicas,2,99.0
20032058,2017-2018,12,Matematicas,3,100.0
20032058,2017-2018,12,Matematicas,4,100.0
20032058,2017-2018,12,Fisica,1,100.0
20032058,2017-2018,12,Fisica,2,100.0
20032058,2017-2018,12,Fisica,3,100.0
20032058,2017-2018,12,Fisica,4,98.0
20032058,2017-2018,12,Quimica,1,94.0
20032058,2017-2018,12,Quimica,2,88.0
20032058,2017-2018,12,Quimica,3,93.0
20032058,2017-2018,12,Quimica,4,89.0
20032058,2017-2018,12,Ciencias Sociales,1,97.0
20032058,2017-2018,12,Ciencias Sociales,2,94.0
20032058,2017-2018,12,Ciencias Sociales,3,93.0
20032058,2017-2018,12,Ciencias Sociales,4,94.0
20032058,2017-2018,12,Economia,1,96.0
20032058,2017-2018,12,Economia,2,96.0
20032058,2017-2018,12,Economia,3,97.0
20032058,2017-2018,12,Economia,4,97.0
20032058,2017-2018,12,Espaol,1,94.0
20032058,2017-2018,12,Espaol,2,87.0
